ST_CASE,VEH_NO,PER_NO,YEAR,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10
60453,1,1,1995,3,0,0,0,20,0,0,23,0,17
60454,0,1,1995,14,14,14,14,14,14,14,14,14,14
60454,1,1,1995,12,12,12,12,12,12,12,12,12,12
60455,1,1,1995,12,12,12,12,12,12,12,12,12,12
60455,2,1,1995,0,0,0,0,0,0,0,0,9,0
60456,0,1,1995,0,0,0,0,0,0,0,0,0,0
60456,1,1,1995,12,0,0,3,7,11,9,8,5,20
60457,0,1,1995,0,0,0,0,0,0,0,0,0,0
60457,1,1,1995,0,0,0,0,0,0,0,0,0,0
60458,0,1,1995,0,0,0,0,0,0,0,0,0,0
60458,1,1,1995,23,23,23,23,23,23,23,23,23,23
60459,1,1,1995,16,16,16,16,16,16,16,16,16,16
60460,0,1,1995,33,33,33,33,33,33,33,33,33,33
60460,1,1,1995,0,0,0,0,0,0,0,0,0,0
60461,1,1,1995,19,19,19,19,19,19,19,19,19,19
60462,1,1,1995,20,20,20,20,20,20,20,20,20,20
60462,2,1,1995,0,0,0,0,0,0,0,0,0,0
60462,3,1,1995,0,0,0,0,0,0,0,0,0,0
60463,1,1,1995,0,0,0,0,0,0,0,0,0,8
60464,1,1,1995,0,0,0,0,0,0,0,0,0,0
60465,1,1,1995,0,0,0,0,0,0,0,0,0,0
60465,2,1,1995,2,2,2,2,2,2,2,2,2,2
60465,3,1,1995,0,0,0,0,0,0,0,0,0,0
60466,1,1,1995,19,19,19,19,19,19,19,19,19,19
60466,2,1,1995,0,0,0,0,0,0,0,0,0,0
60467,0,1,1995,2,2,2,2,2,2,2,2,2,2
60467,1,1,1995,0,0,0,0,0,0,0,0,0,0
60467,2,1,1995,0,0,15,39,0,0,0,0,0,18
60468,1,1,1995,21,21,21,21,21,21,21,21,21,21
60469,0,1,1995,0,0,0,0,0,0,0,0,0,0
60469,1,1,1995,0,0,0,0,0,0,0,0,0,14
60470,1,1,1995,28,28,28,28,28,28,28,28,28,28
60471,1,1,1995,14,14,14,14,14,14,14,14,14,14
60471,2,1,1995,0,0,0,0,0,0,0,0,0,0
60472,0,1,1995,1,1,1,1,1,1,1,1,1,1
60472,1,1,1995,0,0,0,0,13,0,0,0,0,0
60473,1,1,1995,26,26,26,26,26,26,26,26,26,26
60474,1,1,1995,8,8,8,8,8,8,8,8,8,8
60474,2,1,1995,10,0,0,0,0,0,0,0,0,0
60475,1,1,1995,0,0,0,0,0,0,0,0,0,0
60475,2,1,1995,0,0,0,0,0,0,0,0,0,0
60476,1,1,1995,0,0,0,0,0,0,0,0,0,0
60476,2,1,1995,0,0,0,0,0,0,0,0,0,0
60476,3,1,1995,0,0,0,0,0,0,0,0,0,0
60477,1,1,1995,0,0,0,0,0,0,0,0,0,0
60477,2,1,1995,0,0,0,0,0,0,0,0,0,0
60478,1,1,1995,0,0,0,0,0,0,0,0,0,0
60478,2,1,1995,0,0,0,0,0,0,0,0,0,0
60479,0,1,1995,0,0,0,0,0,0,0,0,0,0
60479,1,1,1995,0,0,0,0,0,0,0,0,0,0
60480,1,1,1995,0,0,0,0,0,0,0,0,0,0
60480,2,1,1995,0,0,0,0,0,0,0,0,0,0
60480,3,1,1995,0,8,0,0,0,0,0,20,0,0
60481,1,1,1995,0,0,0,0,0,0,0,0,0,0
60482,1,1,1995,16,16,16,16,16,16,16,16,16,16
60483,1,1,1995,24,24,24,24,24,24,24,24,24,24
60484,1,1,1995,0,12,0,0,0,0,0,0,0,0
60484,2,1,1995,0,0,0,0,0,0,0,0,0,0
60485,1,1,1995,0,0,0,0,0,0,0,0,0,0
60485,2,1,1995,0,0,0,0,0,0,0,0,0,0
60486,0,1,1995,0,0,0,0,0,0,0,0,0,0
60486,1,1,1995,0,0,0,0,0,0,0,0,0,0
60487,1,1,1995,0,0,0,0,0,0,0,0,0,0
60488,0,1,1995,0,0,0,0,0,0,0,0,0,0
60488,1,1,1995,20,20,20,20,20,20,20,20,20,20
60489,1,1,1995,0,0,0,0,0,0,0,0,0,0
60489,2,1,1995,0,0,0,0,0,0,0,0,0,0
60490,0,1,1995,0,0,0,0,0,0,0,0,0,0
60490,1,1,1995,0,0,0,0,0,0,0,0,0,0
60491,1,1,1995,13,13,13,13,13,13,13,13,13,13
60491,2,1,1995,0,0,0,0,0,0,0,0,0,0
60492,1,1,1995,16,16,16,16,16,16,16,16,16,16
60493,1,1,1995,30,30,30,30,30,30,30,30,30,30
60494,1,1,1995,24,24,24,24,24,24,24,24,24,24
60495,1,1,1995,16,16,16,16,16,16,16,16,16,16
60495,2,1,1995,0,0,0,0,0,0,0,0,0,0
60496,1,1,1995,0,0,0,0,0,0,0,0,0,0
60497,1,1,1995,0,0,0,0,0,0,0,0,0,0
60497,2,1,1995,0,0,19,0,0,0,0,0,0,0
60498,1,1,1995,0,0,0,0,0,0,0,0,0,0
60498,2,1,1995,0,0,0,15,0,0,0,0,0,0
60499,1,1,1995,0,0,0,0,0,0,0,0,0,0
60499,2,1,1995,0,0,0,0,0,0,0,0,0,0
60500,1,1,1995,0,0,0,0,0,0,0,0,0,0
60500,2,1,1995,0,0,0,0,0,0,0,0,0,0
60501,1,1,1995,0,0,0,0,0,0,0,0,0,0
60501,2,1,1995,0,0,0,0,0,0,0,0,0,0
60502,0,1,1995,0,0,0,0,0,0,0,0,0,0
60502,1,1,1995,0,0,0,0,0,0,0,0,0,0
60503,0,1,1995,0,0,0,0,0,0,0,0,0,0
60503,1,1,1995,0,0,0,0,0,0,0,0,0,0
60504,0,1,1995,24,24,24,24,24,24,24,24,24,24
60504,1,1,1995,0,0,0,0,0,0,0,0,0,0
60505,1,1,1995,0,0,0,0,0,0,0,0,0,0
60506,0,1,1995,0,0,0,0,0,0,0,0,0,0
60506,1,1,1995,0,0,0,0,0,6,0,0,0,0
60507,0,1,1995,0,0,0,0,0,0,0,0,0,0
60507,1,1,1995,0,15,0,0,0,0,0,0,0,14
60508,1,1,1995,0,0,0,0,0,0,0,0,0,0
60508,2,1,1995,0,0,0,0,0,0,0,0,0,0
60508,3,1,1995,0,0,0,0,0,0,0,0,0,0
60508,4,1,1995,0,0,0,0,0,0,0,0,0,0
60509,0,1,1995,0,0,0,0,0,0,0,0,0,0
60509,1,1,1995,0,0,0,0,0,0,0,0,0,0
60510,1,1,1995,0,0,0,0,0,0,0,0,0,0
60510,2,1,1995,0,0,0,0,0,0,0,0,0,0
60510,3,1,1995,0,0,0,0,0,0,0,0,0,0
60511,0,1,1995,0,0,0,0,0,0,0,0,0,0
60511,1,1,1995,0,0,0,0,0,0,0,0,0,0
60512,1,1,1995,0,0,0,0,0,0,0,0,0,11
60513,1,1,1995,0,0,0,0,0,0,0,0,0,0
60513,2,1,1995,0,0,0,0,0,0,0,0,0,0
60514,1,1,1995,0,0,0,0,0,0,0,0,0,0
60515,1,1,1995,0,0,0,0,0,0,0,0,0,0
60515,2,1,1995,0,0,0,0,0,0,0,0,0,0
60515,3,1,1995,0,0,0,0,0,0,0,0,0,0
60516,1,1,1995,0,0,0,0,0,0,0,0,0,0
60517,1,1,1995,34,34,34,34,34,34,34,34,34,34
60517,2,1,1995,0,0,0,0,0,0,0,0,0,0
60517,3,1,1995,0,0,0,0,0,0,0,0,0,0
60518,1,1,1995,0,0,0,0,0,0,0,0,0,0
60518,2,1,1995,0,0,0,0,0,0,0,0,0,0
60519,1,1,1995,0,0,0,0,0,0,0,0,0,0
60519,2,1,1995,0,0,0,0,0,0,0,0,0,0
60520,1,1,1995,0,0,0,0,0,0,0,0,0,0
60521,0,1,1995,0,0,0,0,0,0,0,0,0,0
60521,1,1,1995,0,0,0,0,0,0,15,0,0,0
60522,0,1,1995,10,10,10,10,10,10,10,10,10,10
60522,1,1,1995,14,14,14,14,14,14,14,14,14,14
60523,1,1,1995,0,0,0,0,0,0,0,0,0,0
60523,2,1,1995,0,0,0,0,0,0,0,0,0,0
60523,3,1,1995,0,0,0,0,0,0,0,0,0,0
60524,1,1,1995,0,0,0,0,0,0,0,0,0,0
60525,0,1,1995,0,0,0,0,0,0,0,0,0,0
60525,1,1,1995,0,0,0,0,0,0,0,0,0,0
60526,0,1,1995,0,0,0,0,0,0,0,0,0,0
60526,0,2,1995,0,10,0,0,0,21,13,8,8,0
60526,1,1,1995,0,0,0,0,0,0,0,0,0,0
60527,1,1,1995,0,0,0,0,0,0,0,0,0,0
60527,2,1,1995,20,20,20,20,20,20,20,20,20,20
60528,1,1,1995,31,31,31,31,31,31,31,31,31,31
60529,1,1,1995,0,0,0,0,0,21,0,0,0,0
60530,1,1,1995,10,10,10,10,10,10,10,10,10,10
60530,2,1,1995,10,10,10,10,10,10,10,10,10,10
60531,1,1,1995,12,12,12,12,12,12,12,12,12,12
60532,1,1,1995,0,0,0,0,0,0,0,0,0,0
60532,2,1,1995,0,0,0,0,0,0,0,0,0,0
60533,1,1,1995,9,9,9,9,9,9,9,9,9,9
60534,0,1,1995,20,20,20,20,20,20,20,20,20,20
60534,1,1,1995,0,0,0,0,0,0,0,0,0,0
60535,1,1,1995,23,23,23,23,23,23,23,23,23,23
60536,1,1,1995,12,12,12,12,12,12,12,12,12,12
60537,1,1,1995,0,0,0,0,0,0,0,0,0,0
60538,1,1,1995,0,0,0,0,0,0,0,0,0,0
60539,1,1,1995,0,0,0,0,0,0,0,0,0,0
60539,2,1,1995,0,0,0,0,0,0,0,0,0,0
60539,3,1,1995,0,0,0,0,0,0,0,0,0,0
60539,4,1,1995,0,0,0,0,0,0,0,0,0,0
60539,5,1,1995,0,0,0,0,0,0,0,0,0,0
60540,0,1,1995,4,4,4,4,4,4,4,4,4,4
60540,1,1,1995,0,0,0,0,0,0,0,0,0,0
60541,1,1,1995,19,19,19,19,19,19,19,19,19,19
60541,2,1,1995,0,0,0,0,0,0,0,0,0,0
60542,1,1,1995,42,0,8,31,19,0,6,0,0,0
60543,1,1,1995,25,7,0,0,0,14,21,0,0,0
60544,1,1,1995,16,16,16,16,16,16,16,16,16,16
60545,1,1,1995,0,0,0,0,0,0,0,0,0,0
60545,2,1,1995,0,0,0,0,0,0,0,0,0,0
60546,0,1,1995,23,23,23,23,23,23,23,23,23,23
60546,1,1,1995,0,0,0,0,0,0,0,0,0,0
60547,1,1,1995,17,17,17,17,17,17,17,17,17,17
60548,1,1,1995,0,0,0,0,0,0,0,0,0,0
60548,2,1,1995,0,0,13,14,11,0,0,0,0,0
60548,3,1,1995,0,0,0,0,0,0,15,0,0,0
60549,1,1,1995,0,0,0,0,0,0,0,0,0,0
60550,0,1,1995,11,11,11,11,11,11,11,11,11,11
60550,1,1,1995,0,6,0,15,2,0,18,0,19,0
60551,1,1,1995,20,20,20,20,20,20,20,20,20,20
60552,1,1,1995,14,14,14,14,14,14,14,14,14,14
60553,1,1,1995,0,0,0,0,0,0,0,0,0,0
60553,2,1,1995,0,0,0,0,0,0,0,0,0,0
60554,1,1,1995,0,0,0,0,0,0,0,0,0,0
60555,1,1,1995,12,12,12,12,12,12,12,12,12,12
60555,2,1,1995,0,0,0,0,0,0,0,0,0,0
60556,1,1,1995,18,18,18,18,18,18,18,18,18,18
60557,1,1,1995,0,0,0,0,0,0,0,0,0,0
60557,2,1,1995,0,0,0,0,0,0,0,0,10,0
60558,0,1,1995,19,19,19,19,19,19,19,19,19,19
60558,1,1,1995,0,0,0,0,0,0,0,0,0,0
60559,0,1,1995,0,0,0,0,0,0,0,0,0,0
60559,1,1,1995,0,0,0,0,0,0,0,0,0,0
60561,0,1,1995,2,2,2,2,2,2,2,2,2,2
60561,1,1,1995,7,16,9,0,0,0,0,16,0,31
60562,1,1,1995,11,0,0,0,0,21,14,0,20,0
60562,2,1,1995,0,0,0,0,12,5,14,0,0,0
60563,1,1,1995,0,0,0,0,0,0,0,0,0,0
60563,2,1,1995,0,0,0,0,0,0,0,0,0,0
60564,1,1,1995,0,0,0,0,0,0,0,0,0,0
60565,1,1,1995,24,24,24,24,24,24,24,24,24,24
60566,0,1,1995,0,0,0,0,0,0,0,0,0,0
60566,1,1,1995,0,0,0,0,0,0,0,0,0,0
60567,0,1,1995,0,0,0,0,0,0,0,0,0,0
60567,1,1,1995,0,0,0,0,0,0,0,0,0,0
60567,2,1,1995,0,0,0,0,0,0,0,0,0,0
60568,0,1,1995,0,0,0,0,0,0,0,0,0,0
60568,1,1,1995,0,0,0,0,0,0,0,0,0,0
60569,0,1,1995,0,0,0,0,0,0,0,0,0,0
60569,1,1,1995,0,0,0,24,0,0,20,0,0,0
60570,0,1,1995,1,1,1,1,1,1,1,1,1,1
60570,0,2,1995,12,18,16,0,28,17,23,11,24,22
60570,1,1,1995,0,0,0,0,0,0,0,0,0,0
60571,1,1,1995,0,0,0,0,0,0,0,0,0,0
60571,2,1,1995,0,0,0,0,0,0,0,0,0,0
60572,1,1,1995,0,0,0,0,0,0,0,0,0,0
60572,2,1,1995,0,0,0,0,0,0,0,0,0,0
60572,3,1,1995,0,0,0,0,0,0,0,0,0,0
60573,0,1,1995,9,0,0,0,35,18,33,0,27,0
60573,0,2,1995,14,0,14,0,11,0,22,6,0,12
60573,0,3,1995,24,0,0,0,0,0,0,16,0,0
60573,1,1,1995,0,0,0,0,0,0,0,0,0,0
60574,0,1,1995,0,0,0,0,0,0,0,0,0,0
60574,1,1,1995,0,0,0,0,0,0,0,0,0,0
60575,1,1,1995,0,0,0,13,0,0,0,0,0,0
60575,2,1,1995,0,0,0,0,0,0,0,0,0,0
60576,1,1,1995,0,0,0,0,0,0,0,0,0,0
60577,0,1,1995,0,0,0,0,0,0,0,0,0,0
60577,1,1,1995,17,0,0,0,0,0,0,0,0,0
60578,0,1,1995,0,0,0,0,0,0,0,0,0,0
60578,1,1,1995,0,0,0,0,0,0,0,0,0,0
60579,0,1,1995,29,29,29,29,29,29,29,29,29,29
60579,1,1,1995,0,0,0,0,0,0,0,0,0,0
60580,1,1,1995,9,9,9,9,9,9,9,9,9,9
60581,1,1,1995,0,0,0,0,0,0,0,0,0,0
60581,2,1,1995,0,0,0,0,0,0,0,0,0,0
60582,0,1,1995,0,0,0,11,0,0,0,0,0,0
60583,0,1,1995,0,0,0,0,0,0,0,0,0,0
60583,0,2,1995,0,0,0,0,0,0,0,0,0,0
60583,1,1,1995,0,0,0,0,0,0,0,0,0,0
60584,1,1,1995,0,0,0,0,0,0,0,0,0,0
60584,2,1,1995,0,0,0,0,0,0,0,0,0,0
60584,3,1,1995,0,0,0,0,0,0,0,0,0,0
60585,1,1,1995,15,15,15,15,15,15,15,15,15,15
60585,2,1,1995,8,0,0,0,0,0,0,0,0,0
60586,0,1,1995,0,0,0,0,0,0,0,0,0,0
60586,1,1,1995,15,17,0,0,0,0,0,0,0,11
60587,0,1,1995,30,30,30,30,30,30,30,30,30,30
60587,1,1,1995,0,0,0,0,0,0,0,0,0,0
60588,0,1,1995,0,0,0,0,0,0,0,0,0,0
60588,1,1,1995,0,0,0,0,0,0,0,0,0,0
60589,0,1,1995,13,13,13,13,13,13,13,13,13,13
60589,1,1,1995,0,0,0,0,0,0,0,0,24,0
60590,1,1,1995,22,22,22,22,22,22,22,22,22,22
60591,1,1,1995,0,0,0,0,0,0,0,0,0,0
60592,1,1,1995,10,10,10,10,10,10,10,10,10,10
60593,1,1,1995,3,13,0,4,0,0,14,0,0,17
60594,1,1,1995,16,9,17,26,6,14,23,15,19,19
60595,1,1,1995,0,0,0,0,0,0,0,0,0,0
60596,1,1,1995,19,19,19,19,19,19,19,19,19,19
60596,2,1,1995,0,0,0,0,0,0,0,0,0,0
60597,1,1,1995,0,0,0,0,0,0,0,0,0,0
60597,2,1,1995,0,0,0,0,0,0,0,0,0,0
60597,3,1,1995,0,0,0,0,0,0,0,0,0,0
60597,4,1,1995,0,0,0,15,0,0,0,0,0,0
60598,1,1,1995,0,0,0,0,0,0,0,0,0,0
60598,2,1,1995,0,0,0,0,0,0,17,0,0,0
60599,1,1,1995,0,0,0,0,0,0,0,0,0,0
60599,2,1,1995,0,0,0,0,0,0,0,0,0,0
60599,3,1,1995,0,0,0,0,0,0,0,0,0,0
60600,0,1,1995,5,5,5,5,5,5,5,5,5,5
60600,0,2,1995,24,11,0,0,20,0,21,21,31,0
60600,1,1,1995,0,0,0,0,0,0,10,20,10,0
60601,0,1,1995,0,0,0,0,0,0,0,0,0,0
60601,1,1,1995,0,0,7,0,0,0,0,0,0,0
60601,2,1,1995,0,0,0,0,0,0,0,0,0,0
60602,0,1,1995,0,0,0,0,0,0,0,0,0,0
60602,1,1,1995,0,0,0,0,0,0,0,0,0,0
60603,1,1,1995,0,0,0,0,0,0,0,0,0,0
60604,1,1,1995,7,7,7,7,7,7,7,7,7,7
60604,2,1,1995,0,0,0,0,0,0,0,0,0,0
60604,3,1,1995,0,0,0,0,0,0,0,0,0,0
60605,0,1,1995,0,0,0,0,0,0,0,0,0,0
60605,1,1,1995,0,0,0,0,0,0,0,0,0,0
60606,1,1,1995,0,0,0,0,0,0,0,0,0,0
60606,2,1,1995,0,0,0,0,0,0,0,0,0,0
60607,1,1,1995,0,0,0,0,0,0,12,0,0,0
60607,2,1,1995,0,0,0,0,0,0,0,0,0,0
60607,3,1,1995,0,0,0,0,0,0,0,0,0,0
60608,0,1,1995,0,0,0,0,0,0,0,8,0,0
60608,1,1,1995,0,0,0,0,0,0,0,0,0,0
60609,0,1,1995,0,0,0,0,0,0,0,0,0,0
60609,1,1,1995,0,0,0,0,0,0,0,0,0,0
60610,1,1,1995,0,0,0,0,0,0,0,0,0,0
60610,2,1,1995,0,0,0,0,0,0,0,0,0,0
60611,1,1,1995,0,0,0,0,0,0,0,0,0,0
60611,2,1,1995,0,0,0,0,0,0,0,0,0,0
60612,1,1,1995,0,0,0,0,0,0,0,0,0,0
60612,2,1,1995,0,0,0,0,0,0,0,0,0,0
60613,0,1,1995,0,0,0,0,0,0,0,0,0,0
60613,1,1,1995,0,0,0,0,0,0,0,0,0,0
60614,0,1,1995,12,12,12,12,12,12,12,12,12,12
60614,1,1,1995,0,0,0,0,0,0,0,0,0,0
60615,0,1,1995,24,24,24,24,24,24,24,24,24,24
60615,1,1,1995,17,12,15,13,23,2,18,9,8,16
60617,1,1,1995,25,25,25,25,25,25,25,25,25,25
60618,1,1,1995,27,27,27,27,27,27,27,27,27,27
60618,2,1,1995,0,0,0,0,0,0,0,0,0,0
60618,3,1,1995,0,0,0,10,0,0,0,0,0,0
60619,1,1,1995,21,21,21,21,21,21,21,21,21,21
60619,2,1,1995,0,0,0,0,0,0,0,0,0,0
60620,1,1,1995,0,0,0,0,0,0,0,0,0,0
60620,2,1,1995,0,0,15,0,0,0,0,0,0,0
60621,1,1,1995,0,0,0,0,0,0,0,0,0,0
60622,1,1,1995,0,0,0,0,0,0,0,0,0,0
60623,1,1,1995,19,19,19,19,19,19,19,19,19,19
60624,1,1,1995,0,0,0,0,15,0,0,0,0,0
60624,2,1,1995,25,25,25,25,25,25,25,25,25,25
60625,1,1,1995,8,8,8,8,8,8,8,8,8,8
60626,1,1,1995,0,0,0,0,0,0,0,0,0,0
60626,2,1,1995,0,0,0,0,0,0,0,0,0,0
60627,1,1,1995,7,7,7,7,7,7,7,7,7,7
60627,2,1,1995,0,0,19,0,0,0,0,0,0,0
60627,3,1,1995,0,0,0,0,0,0,0,0,0,0
60627,4,1,1995,0,0,0,26,0,4,0,21,0,0
60628,1,1,1995,0,0,0,0,0,0,0,0,0,0
60629,1,1,1995,7,7,7,7,7,7,7,7,7,7
60629,2,1,1995,0,0,0,0,0,0,0,0,0,0
60630,0,1,1995,2,2,2,2,2,2,2,2,2,2
60630,1,1,1995,0,0,0,0,0,0,0,0,0,0
60631,0,1,1995,0,0,0,0,0,0,0,0,0,0
60631,2,1,1995,0,0,0,0,0,0,0,0,0,0
60632,1,1,1995,0,0,0,0,0,0,0,0,0,0
60633,1,1,1995,0,0,0,0,0,0,0,0,0,0
60633,2,1,1995,0,0,0,0,0,0,0,0,0,0
60634,1,1,1995,12,12,12,12,12,12,12,12,12,12
60635,1,1,1995,16,16,16,16,16,16,16,16,16,16
60635,2,1,1995,0,0,0,0,0,0,0,0,0,0
60636,1,1,1995,0,0,0,0,0,0,0,0,0,0
60637,1,1,1995,0,0,0,0,0,0,0,0,0,0
60638,0,1,1995,14,14,14,14,14,14,14,14,14,14
60638,1,1,1995,0,0,0,0,0,0,0,0,0,0
60639,0,1,1995,0,0,0,0,0,0,0,0,0,0
60639,1,1,1995,0,0,0,0,0,0,0,0,0,0
60640,1,1,1995,0,0,0,0,0,0,0,0,0,0
60640,2,1,1995,0,0,0,0,0,0,0,0,0,0
60641,1,1,1995,0,0,0,0,0,0,0,0,0,0
60641,2,1,1995,0,0,0,0,0,0,0,0,0,0
60642,0,1,1995,0,0,0,0,0,0,0,0,0,0
60642,1,1,1995,0,0,0,0,0,0,0,0,0,0
60643,1,1,1995,0,0,0,0,0,0,0,0,0,0
60644,0,1,1995,0,2,0,0,0,0,0,18,0,12
60644,1,1,1995,4,4,4,4,4,4,4,4,4,4
60645,1,1,1995,0,0,0,0,0,0,0,0,0,0
60646,0,1,1995,0,0,0,0,0,0,0,0,0,0
60646,1,1,1995,0,0,0,0,0,0,0,0,0,0
60647,0,1,1995,0,0,0,0,21,0,0,0,0,18
60647,1,1,1995,0,0,0,0,0,0,0,0,0,0
60648,1,1,1995,18,18,18,18,18,18,18,18,18,18
60649,1,1,1995,16,16,16,16,16,16,16,16,16,16
60650,1,1,1995,8,8,8,8,8,8,8,8,8,8
60651,1,1,1995,21,21,21,21,21,21,21,21,21,21
60652,0,1,1995,17,17,17,17,17,17,17,17,17,17
60652,1,1,1995,0,0,0,0,0,0,0,0,0,0
60653,0,1,1995,0,0,0,0,0,0,0,0,0,0
60653,1,1,1995,0,0,0,0,0,0,0,0,9,0
60654,1,1,1995,6,6,6,6,6,6,6,6,6,6
60655,1,1,1995,25,25,25,25,25,25,25,25,25,25
60656,1,1,1995,0,0,0,0,0,0,0,0,0,0
60656,2,1,1995,0,0,0,0,0,0,0,0,0,0
60657,0,1,1995,0,0,0,0,0,0,0,0,0,0
60657,1,1,1995,0,0,0,0,0,0,0,0,0,0
60658,0,1,1995,0,0,0,0,0,0,0,0,0,0
60658,1,1,1995,0,0,0,0,0,0,0,0,0,0
60659,1,1,1995,0,0,0,0,0,0,0,0,0,0
60660,0,1,1995,0,0,0,0,0,0,0,0,0,0
60660,1,1,1995,0,0,0,0,0,0,0,0,0,0
60661,1,1,1995,0,0,0,0,0,0,0,0,0,0
60662,0,1,1995,0,0,0,0,0,0,0,0,0,0
60662,1,1,1995,0,0,0,0,0,0,0,0,0,0
60663,1,1,1995,0,0,0,0,0,0,0,0,0,0
60664,1,1,1995,29,29,29,29,29,29,29,29,29,29
60664,2,1,1995,0,0,0,0,0,0,0,0,0,0
60665,1,1,1995,16,16,16,16,16,16,16,16,16,16
60665,2,1,1995,0,0,0,0,0,0,0,0,0,0
60666,0,1,1995,22,22,22,22,22,22,22,22,22,22
60666,1,1,1995,0,12,31,16,0,0,0,0,0,16
60667,0,1,1995,0,0,0,0,0,0,0,0,0,0
60667,1,1,1995,0,0,0,0,0,0,0,0,0,0
60668,1,1,1995,0,0,0,0,0,0,0,0,0,0
60669,1,1,1995,0,0,0,0,0,0,0,0,0,0
60669,2,1,1995,0,0,0,0,0,0,0,0,0,0
60670,1,1,1995,0,0,0,0,0,0,0,0,0,0
60671,1,1,1995,14,14,14,14,14,14,14,14,14,14
60671,2,1,1995,0,0,0,0,0,0,0,0,0,0
60671,3,1,1995,0,0,0,0,0,0,0,0,0,0
60672,1,1,1995,0,0,21,0,0,13,0,0,0,0
60673,0,1,1995,0,0,0,0,0,0,0,0,0,0
60673,1,1,1995,10,9,0,0,0,0,0,0,0,4
60674,1,1,1995,0,0,0,0,0,0,0,0,0,0
60674,2,1,1995,0,0,0,0,0,0,0,0,0,0
60675,1,1,1995,0,0,0,0,0,0,0,0,0,0
60675,2,1,1995,0,0,0,0,0,0,0,0,0,0
60676,0,1,1995,0,0,0,0,0,0,0,0,0,0
60676,1,1,1995,0,10,0,0,0,0,0,0,0,0
60677,1,1,1995,0,0,0,0,0,0,0,0,0,0
60678,1,1,1995,0,0,0,0,0,0,0,0,0,0
60679,0,1,1995,18,18,18,18,18,18,18,18,18,18
60679,0,2,1995,0,31,0,0,0,19,0,9,9,0
60679,1,1,1995,24,0,0,4,24,18,0,36,0,28
60680,1,1,1995,11,11,11,11,11,11,11,11,11,11
60682,1,1,1995,0,0,0,0,0,0,0,0,0,0
60683,1,1,1995,0,0,0,0,0,0,0,0,0,0
60684,1,1,1995,0,0,0,0,0,0,0,0,0,0
60684,2,1,1995,0,0,0,0,0,0,0,0,0,0
60685,1,1,1995,0,0,0,0,0,0,0,0,0,0
60685,2,1,1995,0,0,0,0,0,0,0,0,0,0
60686,1,1,1995,19,19,19,19,19,19,19,19,19,19
60687,0,1,1995,0,0,0,0,0,0,0,0,0,0
60687,1,1,1995,0,0,0,0,0,0,0,0,0,0
60688,1,1,1995,26,26,26,26,26,26,26,26,26,26
60689,1,1,1995,14,14,14,14,14,14,14,14,14,14
60690,1,1,1995,30,30,30,30,30,30,30,30,30,30
60691,1,1,1995,0,0,0,0,25,0,0,0,0,0
60691,2,1,1995,0,0,0,0,0,0,0,0,0,0
60692,1,1,1995,0,0,0,0,0,0,0,0,0,0
60692,2,1,1995,14,14,14,14,14,14,14,14,14,14
60693,1,1,1995,0,0,0,0,0,0,0,0,0,0
60694,0,1,1995,0,0,0,0,0,0,0,0,0,0
60694,1,1,1995,0,0,0,0,0,0,0,0,0,0
60695,1,1,1995,0,0,0,0,0,0,0,0,0,0
60695,2,1,1995,0,0,0,0,0,0,0,18,0,0
60696,1,1,1995,0,0,0,0,0,0,0,0,0,0
60696,2,1,1995,0,0,0,0,0,0,0,0,0,0
60696,3,1,1995,16,0,0,0,0,0,0,0,0,0
60696,4,1,1995,0,0,0,0,0,0,0,0,0,0
60697,0,1,1995,0,0,0,0,0,0,0,0,0,0
60697,1,1,1995,0,0,0,0,0,0,0,0,0,0
60698,1,1,1995,16,16,16,16,16,16,16,16,16,16
60699,0,1,1995,0,0,0,0,0,0,0,0,0,0
60699,1,1,1995,0,0,0,0,0,0,0,0,0,0
60700,1,1,1995,0,0,0,0,0,0,0,0,0,0
60700,2,1,1995,0,0,0,0,0,0,0,0,0,0
60701,1,1,1995,0,22,0,0,0,0,0,0,20,18
60701,2,1,1995,0,0,0,0,0,0,0,0,0,0
60702,1,1,1995,0,0,0,0,0,0,0,0,0,0
60702,2,1,1995,0,0,0,0,0,0,0,0,0,0
60703,1,1,1995,0,0,0,0,0,0,0,0,0,0
60703,2,1,1995,0,0,0,0,0,0,0,0,0,0
60704,0,1,1995,15,15,15,15,15,15,15,15,15,15
60704,1,1,1995,0,0,0,0,0,0,0,0,0,0
60705,1,1,1995,6,6,6,6,6,6,6,6,6,6
60705,2,1,1995,0,0,0,11,0,0,0,0,0,0
60706,1,1,1995,8,8,8,8,8,8,8,8,8,8
60706,2,1,1995,0,0,0,0,0,0,0,0,0,0
60707,1,1,1995,13,13,13,13,13,13,13,13,13,13
60707,2,1,1995,6,6,6,6,6,6,6,6,6,6
60708,1,1,1995,0,0,0,0,0,0,0,0,0,0
60708,2,1,1995,0,0,0,0,0,0,0,0,0,0
60709,1,1,1995,0,0,0,0,0,0,0,0,0,0
60710,1,1,1995,0,0,0,0,0,0,0,0,0,0
60710,2,1,1995,0,0,0,0,0,0,0,0,0,0
60711,1,1,1995,4,4,4,4,4,4,4,4,4,4
60712,1,1,1995,16,16,16,16,16,16,16,16,16,16
60712,2,1,1995,0,0,0,0,0,0,0,0,0,0
60713,1,1,1995,14,14,14,14,14,14,14,14,14,14
