ST_CASE,VEH_NO,PER_NO,YEAR,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10
260176,1,1,1990,22,22,22,22,22,22,22,22,22,22
260177,0,1,1990,0,0,0,0,0,0,0,0,0,0
260177,1,1,1990,0,0,0,0,0,5,0,0,0,0
260178,1,1,1990,20,20,20,20,20,20,20,20,20,20
260178,2,1,1990,0,0,0,0,0,0,0,0,0,0
260179,1,1,1990,0,0,0,0,0,0,0,0,0,0
260179,2,1,1990,0,0,0,0,0,0,0,0,0,0
260180,1,1,1990,0,0,10,0,0,0,0,0,14,0
260180,2,1,1990,0,0,0,0,0,0,0,4,0,0
260181,1,1,1990,0,0,0,0,0,0,0,0,0,0
260181,2,1,1990,0,0,0,0,0,0,0,0,0,0
260182,1,1,1990,0,0,0,0,0,0,0,0,0,0
260182,2,1,1990,0,0,0,0,0,0,0,0,0,0
260183,1,1,1990,18,0,0,0,0,0,8,0,0,0
260184,1,1,1990,0,0,0,0,0,0,0,0,0,0
260184,2,1,1990,0,0,0,0,0,0,0,0,0,0
260185,1,1,1990,0,0,0,0,0,0,0,0,0,0
260186,0,1,1990,25,0,0,0,16,0,16,18,9,20
260186,1,1,1990,19,0,0,18,0,0,4,12,10,19
260187,1,1,1990,0,0,0,0,0,0,0,0,0,0
260187,2,1,1990,0,0,0,0,0,0,0,0,0,0
260187,3,1,1990,0,0,0,0,0,0,0,0,0,0
260188,1,1,1990,16,16,16,16,16,16,16,16,16,16
260188,2,1,1990,0,0,0,0,0,0,0,0,0,0
260189,1,1,1990,0,0,0,0,0,0,0,0,0,0
260190,1,1,1990,0,0,0,0,6,0,0,0,0,0
260190,2,1,1990,19,13,0,17,12,26,16,16,9,11
260191,1,1,1990,18,18,18,18,18,18,18,18,18,18
260192,1,1,1990,12,12,12,12,12,12,12,12,12,12
260192,2,1,1990,0,0,0,0,0,0,0,5,0,0
260193,1,1,1990,0,0,0,0,0,0,0,0,0,0
260193,2,1,1990,25,25,25,25,25,25,25,25,25,25
260194,1,1,1990,24,24,24,24,24,24,24,24,24,24
260195,1,1,1990,0,0,0,0,0,0,0,0,0,0
260195,2,1,1990,0,0,0,0,0,0,0,0,0,0
260196,1,1,1990,0,0,0,0,0,0,0,0,0,0
260196,2,1,1990,0,0,0,0,0,0,0,0,0,0
260197,1,1,1990,4,4,4,4,4,4,4,4,4,4
260197,2,1,1990,10,10,10,10,10,10,10,10,10,10
260198,0,1,1990,0,20,0,0,0,0,0,5,0,0
260198,0,2,1990,30,18,0,0,15,10,0,0,0,15
260198,1,1,1990,0,0,0,0,0,0,0,0,0,5
260199,1,1,1990,16,16,16,16,16,16,16,16,16,16
260200,1,1,1990,15,15,15,15,15,15,15,15,15,15
260201,0,1,1990,0,0,0,0,0,0,0,0,0,0
260201,0,2,1990,0,0,0,0,0,0,0,0,0,0
260201,1,1,1990,13,0,0,0,0,0,0,0,0,0
260202,1,1,1990,13,13,13,13,13,13,13,13,13,13
260203,1,1,1990,0,0,0,0,0,0,0,0,0,0
260203,2,1,1990,14,0,0,0,0,0,0,0,0,0
260204,0,1,1990,0,0,0,0,0,0,0,0,0,0
260204,1,1,1990,0,0,0,0,0,0,0,0,0,0
260205,1,1,1990,27,27,27,27,27,27,27,27,27,27
260206,1,1,1990,0,0,0,0,0,0,0,0,0,0
260207,1,1,1990,0,0,0,0,0,0,0,0,13,0
260207,2,1,1990,0,0,0,0,0,0,0,0,0,0
260208,1,1,1990,0,0,0,0,0,0,0,0,0,0
260209,1,1,1990,24,24,24,24,24,24,24,24,24,24
260210,1,1,1990,5,5,5,5,5,5,5,5,5,5
260210,2,1,1990,0,0,0,0,0,0,0,0,0,0
260211,1,1,1990,0,0,0,0,0,0,0,0,0,0
260211,2,1,1990,0,0,0,0,0,0,0,0,0,0
260212,1,1,1990,0,0,0,0,0,0,0,0,0,0
260212,2,1,1990,0,0,0,0,0,0,0,0,0,0
260212,3,1,1990,0,0,0,0,0,0,0,0,0,0
260212,4,1,1990,0,0,0,0,0,0,0,0,0,0
260213,1,1,1990,0,0,0,0,0,0,0,0,0,0
260213,2,1,1990,0,0,0,0,0,0,0,0,0,0
260214,1,1,1990,0,0,0,0,0,0,0,0,20,0
260214,2,1,1990,0,0,0,0,0,0,0,0,0,0
260214,3,1,1990,0,0,0,0,0,0,0,0,0,0
260215,1,1,1990,0,0,0,0,0,0,0,0,0,0
260215,2,1,1990,0,0,0,0,0,0,0,0,0,0
260216,1,1,1990,0,0,0,0,0,0,0,0,0,0
260216,2,1,1990,0,0,0,0,0,0,0,0,0,0
260217,1,1,1990,19,19,19,19,19,19,19,19,19,19
260218,1,1,1990,28,28,28,28,28,28,28,28,28,28
260219,1,1,1990,10,10,10,10,10,10,10,10,10,10
260220,1,1,1990,32,32,32,32,32,32,32,32,32,32
260220,2,1,1990,0,0,0,0,0,0,0,0,0,0
260221,1,1,1990,0,0,0,0,0,0,0,0,0,0
260221,2,1,1990,13,13,13,13,13,13,13,13,13,13
260222,1,1,1990,0,0,0,0,0,0,0,0,0,0
260222,2,1,1990,0,0,0,0,0,0,0,0,0,0
260223,1,1,1990,0,0,0,0,0,0,0,0,0,0
260223,2,1,1990,0,0,0,0,0,0,0,0,0,0
260224,1,1,1990,28,28,28,28,28,28,28,28,28,28
260225,1,1,1990,22,22,22,22,22,22,22,22,22,22
260225,2,1,1990,0,0,0,0,0,0,0,0,0,0
260226,1,1,1990,0,0,0,0,0,0,0,0,0,0
260227,1,1,1990,21,21,21,21,21,21,21,21,21,21
260228,1,1,1990,29,29,29,29,29,29,29,29,29,29
260228,2,1,1990,0,0,0,0,0,0,0,0,0,0
260229,1,1,1990,0,0,0,0,0,15,0,0,0,0
260229,2,1,1990,0,0,0,0,0,0,0,0,0,0
260230,1,1,1990,11,0,9,0,0,0,0,0,0,18
260231,0,1,1990,31,7,19,29,0,0,26,19,33,17
260231,1,1,1990,20,20,20,20,20,20,20,20,20,20
260232,0,1,1990,27,27,27,27,27,27,27,27,27,27
260232,1,1,1990,0,0,0,0,0,0,0,0,0,0
260233,1,1,1990,13,25,26,20,26,12,10,27,12,13
260234,1,1,1990,0,0,0,0,0,0,0,0,0,0
260234,2,1,1990,0,0,0,0,0,0,21,0,0,0
260235,1,1,1990,0,0,0,0,0,0,0,0,0,0
260235,2,1,1990,0,0,0,0,0,0,0,0,0,0
260236,0,1,1990,36,24,0,20,27,20,4,0,22,27
260236,1,1,1990,0,12,19,13,5,12,8,16,14,14
260237,1,1,1990,4,4,4,4,4,4,4,4,4,4
260237,2,1,1990,0,0,0,0,0,0,0,0,0,0
260237,3,1,1990,0,0,0,0,0,0,0,0,0,0
260237,4,1,1990,0,0,0,0,0,0,0,0,0,9
260238,1,1,1990,0,0,0,0,0,7,0,0,0,0
260239,1,1,1990,13,13,13,13,13,13,13,13,13,13
260239,2,1,1990,12,12,12,12,12,12,12,12,12,12
260240,1,1,1990,0,0,0,0,0,0,0,0,16,0
260240,2,1,1990,0,0,12,0,0,0,0,0,0,0
260240,3,1,1990,0,0,0,0,0,0,0,0,0,0
260241,1,1,1990,21,21,21,21,21,21,21,21,21,21
260242,1,1,1990,11,11,11,11,11,11,11,11,11,11
260242,2,1,1990,0,10,14,0,24,0,0,18,0,22
260243,1,1,1990,28,28,28,28,28,28,28,28,28,28
260244,1,1,1990,1,1,1,1,1,1,1,1,1,1
260245,1,1,1990,33,11,28,16,15,15,12,11,13,20
260245,2,1,1990,16,8,21,30,15,30,14,12,13,9
260246,1,1,1990,27,29,29,23,14,15,14,30,20,0
260247,1,1,1990,0,0,0,0,0,0,0,0,0,0
260247,2,1,1990,0,0,0,0,0,0,0,0,0,0
260247,3,1,1990,0,0,0,0,0,0,0,0,0,0
260248,1,1,1990,0,0,0,0,0,0,0,0,0,0
260248,2,1,1990,0,0,0,0,0,0,0,0,0,0
260249,1,1,1990,0,0,0,0,0,0,0,0,0,0
260249,2,1,1990,0,0,0,0,0,0,0,0,0,0
260250,1,1,1990,0,0,0,0,0,0,0,0,0,0
260251,1,1,1990,0,0,0,0,0,0,0,0,0,0
260251,2,1,1990,0,0,0,0,0,0,0,0,0,0
260252,0,1,1990,0,0,0,0,0,0,0,0,0,0
260252,1,1,1990,0,0,0,0,0,0,0,0,0,0
260253,1,1,1990,0,0,0,0,0,11,0,0,0,0
260253,2,1,1990,4,4,4,4,4,4,4,4,4,4
260254,1,1,1990,4,4,4,4,4,4,4,4,4,4
260255,1,1,1990,0,0,0,0,0,0,0,0,0,0
260256,1,1,1990,29,29,29,29,29,29,29,29,29,29
260257,0,1,1990,0,0,0,0,0,0,0,0,0,0
260257,1,1,1990,0,0,0,0,0,0,15,0,0,0
260258,1,1,1990,27,27,27,27,27,27,27,27,27,27
260258,2,1,1990,0,0,0,0,0,0,8,0,0,0
260259,1,1,1990,10,10,10,10,10,10,10,10,10,10
260260,1,1,1990,22,22,22,22,22,22,22,22,22,22
260261,1,1,1990,0,0,0,0,0,0,0,0,0,0
260261,2,1,1990,0,0,0,0,0,0,0,0,0,0
260262,1,1,1990,33,33,33,33,33,33,33,33,33,33
260262,2,1,1990,5,5,5,5,5,5,5,5,5,5
260263,1,1,1990,17,5,0,0,25,12,4,19,0,0
260264,1,1,1990,20,20,20,20,20,20,20,20,20,20
260265,1,1,1990,11,11,11,11,11,11,11,11,11,11
260266,1,1,1990,0,0,0,0,0,0,0,0,0,0
260266,2,1,1990,0,0,0,0,0,0,0,0,0,0
260267,0,1,1990,21,0,0,0,0,0,0,0,0,0
260267,1,1,1990,0,0,0,0,0,0,0,18,0,0
260268,1,1,1990,16,16,16,16,16,16,16,16,16,16
260268,2,1,1990,0,0,0,0,0,0,0,0,0,0
260269,1,1,1990,0,0,0,0,0,0,0,0,0,0
260269,2,1,1990,0,0,0,0,0,0,0,0,0,10
260270,1,1,1990,0,0,0,0,0,0,0,0,0,0
260270,2,1,1990,0,0,0,0,0,0,0,0,0,0
260271,1,1,1990,0,0,0,0,0,0,0,0,0,18
260271,2,1,1990,0,0,0,0,0,0,0,0,0,0
260272,1,1,1990,0,0,0,0,0,0,0,0,0,0
260272,2,1,1990,0,0,0,0,0,0,0,0,0,0
260272,3,1,1990,0,0,0,0,0,0,0,0,0,0
260272,4,1,1990,0,0,0,0,0,0,0,0,0,0
260272,5,1,1990,0,0,0,0,0,0,0,0,0,0
260272,6,1,1990,0,0,0,0,0,0,0,0,0,0
260272,7,1,1990,0,0,0,0,0,0,0,0,0,0
260272,8,1,1990,0,0,0,0,0,0,0,0,0,24
260272,9,1,1990,0,0,0,0,0,0,4,0,0,0
260272,10,1,1990,0,0,0,0,0,0,0,0,0,0
260272,11,1,1990,0,0,0,0,0,0,0,0,0,0
260272,12,1,1990,0,0,0,0,0,0,0,0,0,0
260274,1,1,1990,10,8,0,5,0,0,0,10,0,0
260274,2,1,1990,0,0,0,0,0,0,0,0,0,0
260274,3,1,1990,0,0,0,0,0,0,0,0,0,0
260275,0,1,1990,0,0,0,15,0,0,0,0,0,0
260275,1,1,1990,0,19,16,0,0,0,0,0,0,15
260276,1,1,1990,0,0,0,0,0,0,0,0,0,0
260277,1,1,1990,30,30,30,30,30,30,30,30,30,30
260277,2,1,1990,16,0,0,0,0,0,0,0,0,0
260278,1,1,1990,29,10,14,14,16,17,23,8,16,19
260278,2,1,1990,0,0,0,0,0,0,0,23,0,0
260279,1,1,1990,13,13,13,13,13,13,13,13,13,13
260280,1,1,1990,0,8,18,22,19,12,28,14,10,12
260280,2,1,1990,0,0,0,0,8,0,0,0,0,0
260281,1,1,1990,0,0,0,0,0,0,0,0,0,0
260282,1,1,1990,17,17,17,17,17,17,17,17,17,17
260283,1,1,1990,0,0,0,0,0,0,0,0,0,0
260283,2,1,1990,0,0,8,0,0,0,0,34,0,0
260284,1,1,1990,35,35,35,35,35,35,35,35,35,35
260285,1,1,1990,19,0,0,18,5,0,15,0,0,5
260285,2,1,1990,0,0,0,0,0,0,0,0,0,0
260286,1,1,1990,5,5,5,5,5,5,5,5,5,5
260287,1,1,1990,0,0,0,0,0,0,0,0,0,0
260287,2,1,1990,0,0,0,0,0,0,0,0,0,0
260288,1,1,1990,23,23,23,23,23,23,23,23,23,23
260289,1,1,1990,20,20,20,20,20,20,20,20,20,20
260290,1,1,1990,0,0,0,0,0,0,0,0,0,0
260290,2,1,1990,0,0,0,0,0,0,0,0,0,0
260291,0,1,1990,0,0,0,0,0,0,0,0,0,0
260291,0,2,1990,0,0,0,0,0,0,0,0,0,0
260291,0,3,1990,0,0,0,0,0,0,0,0,0,0
260291,1,1,1990,0,0,0,0,0,0,0,0,0,0
260292,1,1,1990,21,21,21,21,21,21,21,21,21,21
260293,0,1,1990,30,30,30,30,30,30,30,30,30,30
260293,1,1,1990,0,0,0,0,0,0,0,0,0,0
260294,0,1,1990,18,18,18,18,18,18,18,18,18,18
260294,1,1,1990,0,0,6,0,0,0,0,0,0,0
260295,1,1,1990,0,0,0,10,22,0,0,10,0,0
260295,2,1,1990,0,0,0,0,0,0,0,0,0,0
260296,1,1,1990,0,0,0,0,0,0,0,0,0,0
260296,2,1,1990,0,0,0,0,0,0,0,0,0,0
260297,1,1,1990,2,2,2,2,2,2,2,2,2,2
260297,2,1,1990,0,0,0,0,0,0,0,0,0,0
260298,0,1,1990,0,0,0,0,0,0,0,0,0,0
260298,1,1,1990,0,0,0,0,0,0,0,0,0,0
260299,1,1,1990,28,28,28,28,28,28,28,28,28,28
260300,1,1,1990,20,20,20,20,20,20,20,20,20,20
260301,0,1,1990,0,0,0,0,0,0,0,0,0,0
260301,1,1,1990,0,0,0,0,0,0,0,0,0,0
260302,1,1,1990,23,16,9,11,23,15,24,15,14,11
260303,1,1,1990,0,0,0,0,0,0,0,0,0,0
260303,2,1,1990,0,0,0,0,0,0,0,0,0,0
260304,1,1,1990,0,0,0,0,0,0,0,0,0,0
260304,2,1,1990,0,0,0,0,0,0,0,0,0,0
260305,1,1,1990,0,0,0,11,0,0,0,13,0,0
260305,2,1,1990,0,0,0,12,9,0,0,0,0,0
260306,1,1,1990,27,27,27,27,27,27,27,27,27,27
260307,1,1,1990,14,14,14,14,14,14,14,14,14,14
260307,2,1,1990,0,0,0,0,0,0,0,0,17,0
260308,1,1,1990,0,0,0,0,0,0,0,0,0,0
260308,2,1,1990,0,0,0,0,0,0,0,0,0,0
260309,1,1,1990,0,0,0,0,13,18,0,21,0,0
260310,1,1,1990,0,13,0,0,0,0,0,0,0,0
260310,2,1,1990,9,0,0,0,0,0,0,0,0,0
260311,1,1,1990,0,0,0,0,0,0,0,0,0,0
260311,2,1,1990,0,0,0,0,0,0,0,0,0,0
260312,1,1,1990,0,0,0,0,0,0,0,0,0,0
260312,2,1,1990,35,9,9,10,0,15,23,19,8,1
260313,1,1,1990,20,20,20,20,20,20,20,20,20,20
260313,2,1,1990,12,12,12,12,12,12,12,12,12,12
260314,1,1,1990,16,21,12,11,11,11,14,19,21,0
260314,2,1,1990,0,0,0,10,0,11,0,0,0,0
260316,1,1,1990,6,0,0,0,0,0,0,0,0,0
260316,2,1,1990,0,0,0,0,0,0,0,0,0,0
260317,0,1,1990,17,17,17,17,17,17,17,17,17,17
260317,1,1,1990,22,19,0,15,21,17,11,8,12,24
260318,0,1,1990,0,0,0,0,0,0,0,0,0,0
260318,1,1,1990,10,10,10,10,10,10,10,10,10,10
260319,1,1,1990,22,18,20,19,20,27,13,23,0,11
260320,1,1,1990,0,0,0,0,0,0,0,0,0,0
260320,2,1,1990,0,7,0,8,0,0,14,0,0,10
260321,1,1,1990,0,0,0,0,0,0,0,0,0,0
260321,2,1,1990,0,0,0,0,0,0,0,0,0,0
260321,3,1,1990,0,0,0,0,0,0,0,0,0,0
260321,4,1,1990,0,0,0,0,0,0,0,0,0,0
260322,0,1,1990,0,0,0,0,0,0,0,0,0,0
260322,1,1,1990,0,0,0,0,0,0,0,0,0,0
260323,0,1,1990,0,0,0,0,13,0,14,0,0,0
260323,1,1,1990,0,0,12,0,0,0,0,0,0,0
260324,1,1,1990,0,0,0,0,0,0,0,0,0,0
260325,0,1,1990,0,0,0,0,0,0,0,0,0,0
260325,1,1,1990,0,0,0,0,0,0,0,0,0,0
260326,1,1,1990,11,11,11,11,11,11,11,11,11,11
260326,2,1,1990,0,0,0,0,0,0,0,5,0,0
260327,0,1,1990,0,0,0,0,0,0,0,0,0,0
260327,1,1,1990,0,0,0,0,0,0,0,0,0,0
260328,1,1,1990,25,25,25,25,25,25,25,25,25,25
260328,2,1,1990,12,12,12,12,12,12,12,12,12,12
260329,1,1,1990,0,0,0,0,0,0,0,0,0,0
260329,2,1,1990,0,0,0,0,0,0,0,0,0,0
260330,0,1,1990,0,0,0,0,0,0,0,0,0,0
260330,1,1,1990,0,0,0,0,0,0,0,0,0,0
260331,1,1,1990,0,0,0,0,0,0,0,0,0,0
260332,0,1,1990,0,0,0,0,0,0,0,0,0,0
260332,1,1,1990,0,0,0,0,0,0,0,0,0,0
260333,0,1,1990,0,0,0,0,0,0,0,0,0,0
260333,1,1,1990,6,13,16,7,15,8,17,0,21,22
260334,1,1,1990,0,0,0,0,0,0,0,0,0,0
260334,2,1,1990,0,0,0,0,0,0,0,0,0,0
260335,1,1,1990,0,0,0,0,0,0,0,0,0,0
260335,2,1,1990,0,0,0,0,0,0,0,0,0,0
260336,1,1,1990,0,0,0,0,0,0,0,0,0,0
260336,2,1,1990,12,12,12,12,12,12,12,12,12,12
260336,3,1,1990,0,0,0,0,0,0,0,0,0,0
260337,1,1,1990,0,0,0,0,0,0,0,0,0,0
260337,2,1,1990,0,0,0,0,0,0,0,0,0,0
260338,1,1,1990,0,0,0,0,0,0,0,0,0,0
260338,2,1,1990,0,0,0,0,0,0,0,0,0,0
260339,1,1,1990,17,17,17,17,17,17,17,17,17,17
260340,1,1,1990,0,0,0,0,0,0,0,0,0,0
260341,1,1,1990,0,0,0,0,0,0,0,0,0,0
260341,2,1,1990,0,0,0,0,0,0,0,0,0,0
260342,1,1,1990,3,3,3,3,3,3,3,3,3,3
260342,2,1,1990,0,0,0,0,0,0,0,0,0,0
260343,0,1,1990,0,0,0,0,0,0,0,0,0,0
260343,1,1,1990,0,0,0,0,0,0,0,0,0,0
260344,1,1,1990,25,25,25,25,25,25,25,25,25,25
260344,2,1,1990,0,0,0,0,0,0,0,0,0,0
260345,1,1,1990,22,12,17,37,36,8,4,23,11,18
260345,2,1,1990,0,0,0,0,0,0,0,16,0,0
260346,1,1,1990,20,20,20,20,20,20,20,20,20,20
260347,1,1,1990,10,10,10,10,10,10,10,10,10,10
260347,2,1,1990,4,4,4,4,4,4,4,4,4,4
260348,1,1,1990,16,16,16,16,16,16,16,16,16,16
260348,2,1,1990,0,0,0,0,0,0,0,0,0,0
260349,1,1,1990,6,6,6,6,6,6,6,6,6,6
260349,2,1,1990,0,18,0,0,0,0,0,0,0,0
260350,1,1,1990,0,0,0,15,0,11,0,0,0,13
260350,2,1,1990,0,0,0,0,0,0,0,0,8,0
260351,1,1,1990,0,0,0,0,0,6,0,0,0,0
260351,2,1,1990,0,0,0,0,0,0,7,0,0,0
260352,1,1,1990,0,0,0,0,0,0,0,0,0,0
260352,2,1,1990,0,0,0,0,0,0,0,0,0,0
260353,1,1,1990,17,17,17,17,17,17,17,17,17,17
260353,2,1,1990,0,0,0,0,0,0,0,0,0,0
260354,1,1,1990,0,0,0,0,0,0,0,0,0,0
260354,2,1,1990,0,0,0,0,0,0,0,0,0,0
260355,1,1,1990,17,15,7,18,13,0,15,10,11,0
260355,2,1,1990,16,0,0,0,0,0,0,3,0,0
260356,1,1,1990,21,21,21,21,21,21,21,21,21,21
260357,1,1,1990,0,0,0,0,0,0,0,0,0,0
260358,1,1,1990,2,0,0,0,0,0,0,23,0,27
260358,2,1,1990,0,0,0,0,0,0,0,0,3,0
260360,1,1,1990,0,0,0,0,0,0,0,0,0,0
260360,2,1,1990,0,0,0,0,0,0,0,4,0,0
260361,0,1,1990,0,0,0,0,0,0,0,0,0,0
260361,1,1,1990,0,0,0,0,0,0,0,0,0,0
260362,1,1,1990,0,0,0,0,0,0,0,0,0,0
260363,1,1,1990,20,20,20,20,20,20,20,20,20,20
260363,2,1,1990,0,0,0,0,0,0,0,0,0,0
260364,1,1,1990,0,0,0,0,0,0,0,0,0,0
260364,2,1,1990,0,0,0,0,0,0,0,0,0,0
260365,1,1,1990,27,27,27,27,27,27,27,27,27,27
260365,2,1,1990,0,0,0,0,0,0,0,0,0,0
260366,1,1,1990,16,16,16,16,16,16,16,16,16,16
260367,1,1,1990,0,0,0,0,0,0,0,0,0,0
260367,2,1,1990,0,0,0,0,0,0,0,0,0,0
260368,0,1,1990,0,0,28,32,0,0,0,0,0,0
260368,1,1,1990,6,0,0,3,0,0,0,0,0,0
260369,1,1,1990,5,5,5,5,5,5,5,5,5,5
260369,2,1,1990,0,6,0,0,0,0,0,0,0,0
260370,1,1,1990,23,23,23,23,23,23,23,23,23,23
260371,1,1,1990,0,0,0,0,0,0,0,0,0,0
260371,2,1,1990,2,0,0,0,0,0,0,0,0,0
260372,1,1,1990,0,0,0,6,0,0,0,0,0,0
260372,2,1,1990,0,0,0,0,0,0,0,0,0,0
260373,1,1,1990,0,0,0,0,0,0,0,0,0,0
260373,2,1,1990,0,0,0,0,0,0,0,0,0,0
260374,1,1,1990,22,22,22,22,22,22,22,22,22,22
260375,1,1,1990,2,2,2,2,2,2,2,2,2,2
260375,2,1,1990,0,0,0,0,0,0,0,0,0,0
260375,3,1,1990,0,0,0,0,0,0,0,0,0,0
260376,1,1,1990,0,0,0,0,0,0,0,0,0,0
260376,2,1,1990,0,0,0,0,11,0,0,0,0,0
260377,1,1,1990,0,0,0,0,0,0,0,0,0,0
260377,2,1,1990,0,0,0,0,0,0,0,0,0,0
260377,3,1,1990,0,0,0,0,0,0,0,0,0,0
260378,1,1,1990,24,24,24,24,24,24,24,24,24,24
260379,1,1,1990,0,0,0,0,0,0,0,0,0,0
260379,2,1,1990,0,0,0,0,0,0,0,0,0,0
260380,1,1,1990,0,0,0,0,0,0,0,0,0,0
260381,0,1,1990,22,30,25,0,13,0,27,26,24,38
260381,1,1,1990,12,18,16,3,0,42,14,0,25,8
260382,1,1,1990,0,0,0,0,0,0,0,0,13,0
260382,2,1,1990,0,0,10,0,6,0,0,0,0,11
260383,0,1,1990,0,0,0,0,0,0,0,0,0,0
260383,1,1,1990,0,0,0,0,0,0,0,0,0,0
260384,1,1,1990,7,7,7,7,7,7,7,7,7,7
260385,0,1,1990,0,0,0,0,19,0,0,0,0,0
260385,1,1,1990,0,0,0,0,0,0,0,0,0,0
260385,2,1,1990,0,0,0,0,0,0,0,11,0,0
260386,1,1,1990,4,4,4,4,4,4,4,4,4,4
260387,1,1,1990,0,0,22,0,0,0,0,0,0,9
260388,1,1,1990,3,3,3,3,3,3,3,3,3,3
260388,2,1,1990,0,0,0,5,0,0,0,0,0,0
260389,1,1,1990,0,0,0,0,0,0,0,0,0,0
260389,2,1,1990,0,0,0,0,0,0,0,0,0,0
260390,1,1,1990,0,0,9,0,0,0,0,0,0,0
260390,2,1,1990,0,0,0,0,0,0,0,0,0,0
260391,1,1,1990,0,0,0,0,0,0,0,0,0,0
260391,2,1,1990,0,0,0,0,0,0,0,0,0,0
260392,1,1,1990,19,19,19,19,19,19,19,19,19,19
260393,1,1,1990,0,0,0,0,0,0,0,0,0,0
260393,2,1,1990,0,0,0,0,0,0,0,0,0,0
260393,3,1,1990,0,0,0,0,0,0,0,0,12,0
260394,1,1,1990,8,8,8,8,8,8,8,8,8,8
260395,1,1,1990,28,28,28,28,28,28,28,28,28,28
260395,2,1,1990,0,0,0,0,0,0,0,0,0,10
260396,0,1,1990,0,0,0,0,0,0,0,0,0,0
260396,1,1,1990,0,0,0,0,0,0,0,0,0,0
260397,1,1,1990,23,23,23,23,23,23,23,23,23,23
260398,0,1,1990,27,27,27,27,27,27,27,27,27,27
260398,1,1,1990,0,0,0,0,0,6,0,10,0,0
260399,1,1,1990,0,0,0,0,0,0,0,7,0,0
260400,1,1,1990,2,2,2,2,2,2,2,2,2,2
260401,1,1,1990,0,0,0,0,0,0,0,0,0,0
260402,1,1,1990,18,18,18,18,18,18,18,18,18,18
260403,1,1,1990,21,21,21,21,21,21,21,21,21,21
260404,1,1,1990,0,0,0,0,0,0,0,0,0,15
260404,2,1,1990,0,0,0,0,0,0,0,0,0,0
260405,1,1,1990,0,0,0,0,0,0,0,0,0,0
260405,2,1,1990,0,0,0,0,0,0,0,0,0,0
260405,3,1,1990,0,0,0,0,0,0,0,0,0,0
260406,1,1,1990,10,10,10,10,10,10,10,10,10,10
260407,1,1,1990,0,0,0,0,0,0,0,0,0,0
260407,2,1,1990,0,12,0,0,0,0,0,0,21,0
260408,1,1,1990,0,0,0,0,0,0,0,0,0,0
260408,2,1,1990,0,0,0,0,0,0,0,0,0,0
260410,1,1,1990,13,13,13,13,13,13,13,13,13,13
260411,1,1,1990,0,0,0,0,0,0,0,0,0,0
260412,1,1,1990,9,9,9,9,9,9,9,9,9,9
260412,2,1,1990,0,0,0,0,0,0,12,0,0,0
260413,1,1,1990,0,0,0,0,0,0,0,0,0,0
260413,2,1,1990,0,0,0,0,0,0,0,0,0,0
260414,1,1,1990,9,9,9,9,9,9,9,9,9,9
260415,0,1,1990,25,25,25,25,25,25,25,25,25,25
260415,1,1,1990,0,0,0,0,0,0,0,0,0,0
260416,0,1,1990,0,0,0,0,0,0,0,0,0,0
260416,1,1,1990,0,0,0,0,0,0,0,0,0,0
260417,1,1,1990,0,0,0,0,0,0,0,0,0,0
260417,2,1,1990,15,0,15,15,6,15,19,7,23,14
260418,1,1,1990,29,29,29,29,29,29,29,29,29,29
260418,2,1,1990,0,0,0,0,0,0,0,0,0,0
260419,1,1,1990,15,15,15,15,15,15,15,15,15,15
260420,1,1,1990,9,9,9,9,9,9,9,9,9,9
260420,2,1,1990,25,20,5,8,22,9,16,18,0,11
260420,3,1,1990,18,15,3,10,16,12,21,5,10,13
260420,4,1,1990,0,0,0,0,0,0,0,0,0,0
260421,1,1,1990,17,0,13,26,19,17,8,0,14,11
260422,1,1,1990,0,0,0,0,0,0,0,0,0,0
260422,2,1,1990,0,9,0,0,0,0,0,0,0,0
260423,1,1,1990,16,16,16,16,16,16,16,16,16,16
260424,1,1,1990,0,0,0,0,0,0,0,0,0,20
260424,2,1,1990,0,0,0,0,0,0,0,0,0,0
260425,1,1,1990,0,0,0,0,0,0,0,0,0,0
260425,2,1,1990,15,5,10,28,22,0,10,8,3,19
260426,0,1,1990,0,0,0,0,0,0,0,0,0,0
260426,1,1,1990,12,12,12,12,12,12,12,12,12,12
260427,1,1,1990,0,0,0,0,0,0,0,0,0,0
260427,2,1,1990,0,0,0,0,0,0,0,0,0,0
260428,1,1,1990,0,0,0,0,0,31,0,0,0,0
260429,0,1,1990,0,0,0,0,0,0,0,0,0,0
260429,0,2,1990,0,0,9,0,0,0,0,0,0,0
260429,1,1,1990,0,0,0,0,0,0,0,0,0,0
260429,2,1,1990,0,0,0,0,17,0,0,0,0,0
260430,1,1,1990,0,6,0,0,0,0,0,0,0,0
260430,2,1,1990,0,17,0,0,0,0,0,5,0,11
260431,1,1,1990,0,0,0,0,0,0,0,0,0,0
260431,2,1,1990,0,0,7,0,0,0,0,0,0,0
260432,0,1,1990,30,30,30,30,30,30,30,30,30,30
260432,1,1,1990,13,13,13,13,13,13,13,13,13,13
260433,0,1,1990,0,0,0,0,23,0,0,0,0,0
260433,1,1,1990,7,0,6,7,8,22,3,16,0,16
260434,1,1,1990,0,0,0,0,0,0,0,0,0,0
260434,2,1,1990,0,0,0,0,0,0,0,0,0,0
260435,1,1,1990,11,22,16,17,19,16,16,18,0,17
